5.420513463821213102e-02,6.648251155693660208e-02,7.923477516836062440e-02,6.180417293914370475e-02,2.079360125887756705e-01
5.108810360509861634e-03,6.439145119161597541e-02,7.345259688763756956e-02,6.347192272279743308e-02,2.205311020126625998e-01
2.429029568254886806e-02,6.241878405982790451e-02,6.979178871725204292e-02,6.782798496736974769e-02,1.868669996439982495e-01
3.075626671713933835e-02,5.840615050231897504e-02,6.878628546574915015e-02,5.720572531591360671e-02,2.039232228512775358e-01
2.364473094516306422e-03,5.406813999825782480e-02,6.669970904654254351e-02,4.080716211306444768e-02,1.868639359779334375e-01
2.677878838871132830e-02,4.897605653634834466e-02,6.319568105007576653e-02,3.659153279840331174e-02,1.727998064630119901e-01
1.648101425857823391e-02,4.471642918888524276e-02,6.186765279213524843e-02,4.112751318487698621e-02,1.884607548642502073e-01
8.046125600452503149e-03,4.208896178197340382e-02,5.530019665897836778e-02,3.848901029357036652e-02,1.597499015844196513e-01
2.302705284985431811e-02,3.966351133663217898e-02,4.841312592161715889e-02,2.740444318952535430e-02,1.357038679841550410e-01
8.855777833520485712e-03,3.609981986431200218e-02,4.100086107847588507e-02,2.057601574197867600e-02,1.544195928936823725e-01
1.203834645917637586e-02,3.162666258951799675e-02,3.195473489041408127e-02,2.244588371961398626e-02,1.501615539862075910e-01
1.628378425186689793e-02,2.735527117923014853e-02,2.474943645799991543e-02,2.382186019128174764e-02,1.373656698840838575e-01
8.294137635185301963e-03,2.393300886214396947e-02,2.143739468432942150e-02,1.853079387077222889e-02,1.414440941844429256e-01
1.454834958086726610e-02,2.111026301547811942e-02,1.896624549264351589e-02,1.226224671994774647e-02,1.011580935170780793e-01
1.291449034078543355e-02,1.954021622168661265e-02,1.891609950796709419e-02,1.148289087517718500e-02,1.024210856320214164e-01
9.845315679554995925e-03,1.793488517686638722e-02,2.017427602630480002e-02,1.313389572173045972e-02,1.235714202070385265e-01
1.273065559924595885e-02,1.578549714709136589e-02,1.946323756195216664e-02,1.140263292673460160e-02,1.098810966732853001e-01
1.038662336633331545e-02,1.400861221510611883e-02,1.866838139998217364e-02,7.255461223344906313e-03,1.078031130018194672e-01
1.050856738200010160e-02,1.240862490218447474e-02,1.720018825042071361e-02,5.337715387868774246e-03,8.932187055063584014e-02
1.120778233640374981e-02,1.134098098957038794e-02,1.411969880927691628e-02,6.074425228709627242e-03,7.032498753904244115e-02
9.722983107101484945e-03,1.070117842936698857e-02,1.190409208723561436e-02,6.019677616927634166e-03,8.270513188432426777e-02
9.499462898082757650e-03,1.000082373787542118e-02,1.025151608167499187e-02,4.077368617590313576e-03,9.094955626370913870e-02
8.619289607080395099e-03,9.046854236009730862e-03,8.156981206392271977e-03,2.426358288675515337e-03,8.046926730381033510e-02
7.842425450423391384e-03,7.603014118687625653e-03,7.212196084031315471e-03,2.400884394153438451e-03,6.695392431901935060e-02
7.039793183014394357e-03,6.239911948110457227e-03,6.810321042840329631e-03,2.741335494109637012e-03,6.286936418367607138e-02
6.289533742894749119e-03,5.261975854551233928e-03,6.443791701327992137e-03,2.158727053356232668e-03,5.133656986378758169e-02
5.405765064763434942e-03,4.527819082888633224e-03,6.647394664930146579e-03,1.207909793653421044e-03,6.308059101196050733e-02
4.686925191768900878e-03,3.903343101898903468e-03,7.046596043835188540e-03,9.000983181377278592e-04,5.817289373552093912e-02
3.857983609650820871e-03,3.307194730880157457e-03,6.744050534531622655e-03,1.082513099656910987e-03,5.159862968164691255e-02
3.379276104916741161e-03,2.644723308606342603e-03,6.803650328771428113e-03,1.009464973094964047e-03,4.472010453311558997e-02
2.950350920612378885e-03,2.065590683929808147e-03,6.254234562732543731e-03,6.030733276727452512e-04,4.019770779614368489e-02
2.008794076805406597e-03,1.682267308220332163e-03,4.865351214742177563e-03,3.363836337806732821e-04,3.579601994908067353e-02
1.886651464345179101e-03,1.455187728874921069e-03,3.778797490610048219e-03,3.652851018787764349e-04,3.542230474462626511e-02
1.289707892573560381e-03,1.308962028053691200e-03,2.677816159812337806e-03,4.041427392239226556e-04,3.275967800281663622e-02
8.359591071763924864e-04,1.169649328910569823e-03,1.837189267368877612e-03,2.818861276881336848e-04,2.772817633073898849e-02
9.749073560866126789e-04,9.923391560255152757e-04,1.599946613154224536e-03,1.388456820376878724e-04,2.574293554710243778e-02
4.907093433620862482e-04,7.913917157965432532e-04,1.614851774827421238e-03,1.134153375271627787e-04,2.344435372906252327e-02
4.331187174650972301e-04,6.266239075350386357e-04,1.632248311956383240e-03,1.460168969993952046e-04,1.711615340530410825e-02
4.439327310017259659e-04,5.324595075838640381e-04,1.803266742995467001e-03,1.261821843008487988e-04,1.730988469306639355e-02
1.180275409701115751e-04,4.598986850687017793e-04,1.674011538811719622e-03,6.526154965655194689e-05,1.540645675841150787e-02
2.124832529102571544e-04,3.803651096973114233e-04,1.291171122867696948e-03,3.563672553102829773e-05,1.560088231494867299e-02
1.508607516750778152e-04,2.980669885942023112e-04,1.049409563207577643e-03,4.455955626396908243e-05,1.249030617859938838e-02
3.855115132187235437e-05,2.113399791046150693e-04,7.413209319071410383e-04,4.795721454663012448e-05,1.134459210898340446e-02
1.518220001961101341e-04,1.475397902637901146e-04,4.860974129916827407e-04,2.974975828224255830e-05,6.759932965057850220e-03
4.486062526903513033e-05,1.123113226087338513e-04,3.564998064190430093e-04,1.286874603669627109e-05,8.099577677033476322e-03
3.707962630338397368e-05,8.991860622358684835e-05,2.350243417450885452e-04,1.197565704499908128e-05,7.887823039408298209e-03
8.182064468273067418e-05,7.327844899854247347e-05,1.621379822162721525e-04,1.567325872975698322e-05,6.702150628006391282e-03
4.505764952845699762e-06,5.655116124005235757e-05,1.508671613420428117e-04,1.233003612174050728e-05,6.502126603274037929e-03
4.527686314252536080e-05,4.173441703153872080e-05,1.439871322578013520e-04,5.562820379609447660e-06,4.177980903112549563e-03
4.851638823262987643e-05,3.118676055009582523e-05,1.449556091508369740e-04,3.211486468226877476e-06,3.218848686479239621e-03
1.546606391481571623e-06,2.450929130575106859e-05,1.630846179178565029e-04,4.690721819800098314e-06,4.264071582615219444e-03
4.735511392039291114e-05,2.072098314877251159e-05,1.665956538171592535e-04,4.845277211808804267e-06,3.450191505510378370e-03
1.741591427058093318e-05,1.808402830285253226e-05,1.561365546156162068e-04,2.699133361338337483e-06,3.268566194381007043e-03
9.193716850378876661e-06,1.464074126881817162e-05,1.489231127988177822e-04,1.085492017428931316e-06,2.447305948491651853e-03
2.751696639609745601e-05,1.095142141138365567e-05,1.096552371000441401e-04,1.296376279022224683e-06,1.987123206335074822e-03
6.075740335773695570e-06,7.711377386551243433e-06,7.774129157460271883e-05,1.791023268801870423e-06,1.718764613495126240e-03
1.324784996825045454e-05,5.491061052328391704e-06,5.770651296353295081e-05,1.313399978897429840e-06,1.971511052884523160e-03
1.484962742958975385e-05,4.183754299881054869e-06,4.347908564751279913e-05,5.170104124895624459e-07,1.310343078957849428e-03
4.243629178817791761e-06,3.324865497205650087e-06,4.738326179012987437e-05,3.446157548483952157e-07,1.383027144223065129e-03
8.658552006846229282e-06,2.518633891641213392e-06,7.516091464402733797e-05,5.807308300904603984e-07,1.035512079404151374e-03
5.292518947361184118e-06,1.770218416670592917e-06,1.041299378084138303e-04,5.653823105639077505e-07,9.486047060487066149e-04
3.051263615635647992e-06,1.194636392355858496e-06,1.340124891728344315e-04,2.692748672317005702e-07,8.410074758961777778e-04
3.905929943817536760e-06,8.183500904468548531e-07,1.611400616964129174e-04,9.887729337364736585e-08,6.882990362293558506e-04
1.999288203553811049e-06,6.227607283142764804e-07,1.367667268846038296e-04,1.484498432940220721e-07,5.829920619120199489e-04
1.673825984924514006e-06,5.401427286251544806e-07,1.170966569617562411e-04,1.915964207131489662e-07,4.940440642534834085e-04
1.377092097847371484e-06,4.852492319261772678e-07,9.857759907852618178e-05,1.202931311057528867e-07,4.806155316830532619e-04
7.935483877002559885e-07,4.002620116896349569e-07,6.718240481554963383e-05,3.912557130927669797e-08,4.177779035376343411e-04
6.492982424820023511e-07,3.072707549566399702e-07,4.298046439379034811e-05,3.376066978534599681e-08,2.698613150065054013e-04
4.367664567976920817e-07,2.318446023549379943e-07,2.808459901088416265e-05,6.257593325399458094e-08,2.885916636681758510e-04
2.777996951886953476e-07,1.854147446829187461e-07,1.829343924356776978e-05,5.660367754410552496e-08,1.931494874013895563e-04
1.904765047933377747e-07,1.683856165359898691e-07,2.021756902414082141e-05,2.358210986657911992e-08,2.313718446222488140e-04
1.286095382911363180e-07,1.526747289318979475e-07,2.388863078732000677e-05,9.136761556583381883e-09,1.725543757864373697e-04
9.223865757838928413e-08,1.255318876263835933e-07,2.496152650104579832e-05,1.971890150368471520e-08,1.360875946152552678e-04
7.255669874923254669e-08,9.198001601754206448e-08,2.749862575385788615e-05,2.642427249561079910e-08,9.869865885623314394e-05
5.477824127234000846e-08,6.351074713115414562e-08,2.621934951119918867e-05,1.590842051476912714e-08,1.038843398853782753e-04
4.342477730796213970e-08,4.723282781686700499e-08,1.734273222055222099e-05,4.506707818021268428e-09,7.598572967832944861e-05
3.409603508730271075e-08,4.032146035483318774e-08,1.117590731556178229e-05,5.768729926176111627e-09,7.702950892086944646e-05
2.999329353167600993e-08,3.626401003093806655e-08,5.440509869086653117e-06,1.115952724282701169e-08,6.192047305658631112e-05
3.411395970257262998e-08,3.225073274762182803e-08,1.990255844549436545e-06,9.363278031144349438e-09,3.988616382214687855e-05
3.712707531535518999e-08,2.653498592647894097e-08,8.385109311497904161e-07,3.293261588988501326e-09,3.898295145246357584e-05
3.734633575318829424e-08,2.137894673996706791e-08,4.314453928972071315e-07,1.464548080991473160e-09,3.509084937011964562e-05
4.739763293709292512e-08,1.863348918006707401e-08,3.798559290567490542e-07,3.962789595270534876e-09,2.643073130274074502e-05
3.275583678578097691e-08,1.797396030684062643e-08,4.978456729217948260e-07,4.826046843684018309e-09,2.658726119770570817e-05
3.534740682251684503e-08,1.912564669551369682e-08,5.379704477039701670e-07,2.455125083810974092e-09,1.651219277086203124e-05
4.355373934577384448e-08,1.964708942595986168e-08,3.933345409013587224e-07,5.536842381056113946e-10,1.750362401795232655e-05
2.737325498848157107e-08,1.766912430072588326e-08,3.164262507975550373e-07,1.155856848587274989e-09,1.484208033871966650e-05
6.155955145763628669e-08,1.408754343979216710e-08,1.970738301804791634e-07,2.168154130387210893e-09,1.599680622011077327e-05
5.000358876454811452e-08,1.096591148576490852e-08,1.215142612799652001e-07,1.611188039142642445e-09,9.792500265494621773e-06
2.666102470187647832e-08,9.109447531481287506e-09,9.073420632609352654e-08,4.405666195454131725e-10,1.114956130982363121e-05
5.597032456367112597e-08,8.348047141646555135e-09,5.433054907482888614e-08,2.704300859766712075e-10,7.338344459501735017e-06
2.000392944678544032e-08,7.466834342135804588e-09,2.425190267446788402e-08,8.487837946177253964e-10,7.039882389482951606e-06
2.782996372292058423e-08,5.981568710199642415e-09,1.334143371863784274e-08,9.507774787331630088e-10,7.709810024202910352e-06
5.942658687003384941e-08,4.248553184300166115e-09,1.182982579384089731e-08,4.109719101920627638e-10,5.823433876939122871e-06
5.359477619112850376e-09,2.996624897587226080e-09,1.968140760913797365e-08,7.683162851429639617e-11,5.347904213704858474e-06
4.542007511531164404e-08,2.322204642000672481e-09,4.234950175469686175e-08,2.728046337804633740e-10,4.805006081119005676e-06
3.205893272055191059e-08,2.118037748402584333e-09,7.071082884437044654e-08,4.537826087097747990e-10,3.903620136349228694e-06
2.482728329871015217e-09,2.175565343349344554e-09,1.083598175299112069e-07,2.813928541181911880e-10,4.482863941213008726e-06
3.603824286544850154e-08,2.112364254931200044e-09,1.635312402593189854e-07,5.374651660266100200e-11,3.503558703078420872e-06
1.021766300515069918e-08,1.786594849842639255e-09,1.556139510009178270e-07,5.385966142967489156e-11,3.466564679452700854e-06
9.153148546253041737e-09,1.416055038878632395e-09,1.153478326843831605e-07,1.525982241261000436e-10,2.671304946844276378e-06
2.350112914347639422e-08,1.126333598016915842e-09,8.197859062043219585e-08,1.357436286000842388e-10,3.046604888424527116e-06
2.018207739074158315e-09,9.783238113294219364e-10,3.717859066061264881e-08,4.241582570901934290e-11,1.965741096969010010e-06
9.003247222662325810e-09,9.263266228036427455e-10,1.643041560130671278e-08,6.952051132983625661e-12,2.258844646794948297e-06
7.905584768339326003e-09,8.115977449109013304e-10,1.494306120126951696e-08,3.718370481048589147e-11,1.797255644139162182e-06
1.355101274684413016e-09,6.064477884457256523e-10,3.728014328740000241e-08,5.318866362495242999e-11,2.051468017457649882e-06
4.293069985379047428e-09,4.008054394363768515e-10,8.791874105214416365e-08,2.781447222591678228e-11,1.717903972326894479e-06
1.588925491627795887e-09,2.451921139498051562e-10,1.617097848151480802e-07,3.324490945516974155e-12,1.543096246536126362e-06
9.024967694375341614e-10,1.722925545746816057e-10,1.657898551111597412e-07,7.418456796854036288e-12,1.255952086428947401e-06
1.776674448948384400e-09,1.381460830645856450e-10,1.654412041722865853e-07,1.965224248804368596e-11,1.017696160717256972e-06
1.218856086012261344e-09,1.153430188934995692e-10,1.671772742077947612e-07,1.656956708279892738e-11,1.290915317635461244e-06
2.371143842223358799e-09,9.078106844223548515e-11,1.166757229556949951e-07,4.234752225569341364e-12,1.166899538704603105e-06
3.515859851158776899e-09,6.521440947015997913e-11,8.033499752819868162e-08,1.004767504826941318e-12,1.045599933504209346e-06
2.672465052420080301e-09,4.816802588655827742e-11,4.119116600588244003e-08,6.630576737511962151e-12,9.391747677167967538e-07
4.018020642438488849e-09,4.190026000010617661e-11,9.314596152502096122e-09,8.592794224960496671e-12,4.849071876795984944e-07
4.552846515882306343e-09,4.273902434593625539e-11,1.746645749606767282e-09,3.893020205823963032e-12,7.817797314021946758e-07
4.933003167723166424e-09,4.696019050976091413e-11,3.247503560129872673e-09,2.455043216893050053e-13,6.481676957398784252e-07
6.828118828981357837e-09,4.529882287277477538e-11,4.840601457587093788e-09,1.685880845722171412e-12,6.978305739748472112e-07
6.328710157992359082e-09,3.588881878148563788e-11,6.877767513819604699e-09,3.743120092412625616e-12,4.876422867384490129e-07
5.798893830740366271e-09,2.469405039473441662e-11,7.115945669047167721e-09,2.593554532620069165e-12,4.354974927322179587e-07
4.100798220155305306e-09,1.814523998288906013e-11,4.336149074312803036e-09,4.462415078087920124e-13,3.129938001087546555e-07
3.609778992349305609e-09,1.558768403004051026e-11,2.413599308221131183e-09,2.179537806412678281e-13,3.544681464173573480e-07
3.483159066458950214e-09,1.389706065627304669e-11,9.035763602906902035e-10,1.249364152836418691e-12,3.101643614684660337e-07
3.839083997724428591e-09,1.104549359331838850e-11,2.912229887717366571e-10,1.443423493008071417e-12,2.520421947856219372e-07
3.344519176672441420e-09,7.650088564405450677e-12,1.791766357927601778e-10,5.641074572719811947e-13,2.341367405405038044e-07
2.781920975970702803e-09,4.608474468208052918e-12,9.588941716133638018e-11,1.396755671591923271e-14,1.666585793445299020e-07
1.682565046712072235e-09,2.827377669680065323e-12,1.604252265007028541e-11,4.537716759015946586e-13,1.561888172986762260e-07
1.070232941492419321e-09,2.195252796214983037e-12,4.095819226120528107e-11,9.532640410447052322e-13,1.287787650946116073e-07
8.036782718007886405e-10,2.180344202265548721e-12,2.344915607231185047e-10,6.672230365670602212e-13,9.273052501602593859e-08
